ensembl_gene_id	ensembl_transcript_id	start	end	HGNC_gene_symbol	swissprot_id
ENSG00000184478	ENST00000641160	438	1383	OR56A3	Q8NH54
ENSG00000184481	ENST00000374259	679	2194	FOXO4	P98177
ENSG00000184486	ENST00000328345	301	1630	POU3F2	P20265
ENSG00000184489	ENST00000521578	918	1437	PTP4A3	O75365
ENSG00000184492	ENST00000306507	593	1817	FOXD4L1	Q9NU39
ENSG00000184497	ENST00000375353	45	1023	TMEM255B	Q8WV15
ENSG00000184500	ENST00000650591	185	2308	PROS1	P07225
ENSG00000184502	ENST00000329402	63	366	GAST	P01350
ENSG00000184507	ENST00000537011	383	3863	NUTM1	Q86Y26
ENSG00000184508	ENST00000394272	10	546	HDDC3	Q8N4P3
ENSG00000184515	ENST00000543160	303	635	BEX5	Q5H9J7
ENSG00000184517	ENST00000570010	164	1385	ZFP1	Q6P2D0
ENSG00000184524	ENST00000330106	144	590	CEND1	Q8N111
ENSG00000184530	ENST00000329722	13	1003	C6orf58	Q6P5S2
ENSG00000184544	ENST00000330255	14	949	DHRS7C	A6NNS2
ENSG00000184545	ENST00000331588	111	1985	DUSP8	Q13202
ENSG00000184557	ENST00000330871	417	1091	SOCS3	O14543
ENSG00000184560	ENST00000333870	74	1577	SPEM2	Q0P670
ENSG00000184564	ENST00000647374	531	3053	SLITRK6	Q9H5Y7
ENSG00000184571	ENST00000332271	418	3063	PIWIL3	Q7Z3Z3
ENSG00000184574	ENST00000431922	282	1397	LPAR5	Q9H1C0
ENSG00000184575	ENST00000332707	488	3374	XPOT	O43592
ENSG00000184584	ENST00000330794	303	1439	STING1	Q86WV6
ENSG00000184588	ENST00000329654	188	2396	PDE4B	Q07343
ENSG00000184599	ENST00000369630	218	725	TAFA3	Q7Z5A8
ENSG00000184601	ENST00000331952	257	788	C14orf180	Q8N912
ENSG00000184602	ENST00000329565	172	436	SNN	O75324
ENSG00000184611	ENST00000332142	250	3837	KCNH7	Q9NS40
ENSG00000184613	ENST00000437801	373	2970	NELL2	Q99435
ENSG00000184616	ENST00000618416	576	1370	SPDYE12	P0DUX1
ENSG00000184619	ENST00000643221	1307	2782	KRBA2	Q6ZNG9
ENSG00000184634	ENST00000374102	127	6667	MED12	Q93074
ENSG00000184635	ENST00000343769	144	2004	ZNF93	P35789
ENSG00000184640	ENST00000427177	38	1796	SEPTIN9	Q9UHD8
ENSG00000184647	ENST00000328655	55	1111	PRSS55	Q6UWB4
ENSG00000184650	ENST00000328248	213	984	ODF4	Q2M2E3
ENSG00000184659	ENST00000377413	592	1840	FOXD4L4	Q8WXT5
ENSG00000184661	ENST00000330560	242	3311	CDCA2	Q69YH5
ENSG00000184672	ENST00000517638	125	1037	RALYL	Q86SE5
ENSG00000184675	ENST00000374869	238	3642	AMER1	Q5JTC6
ENSG00000184677	ENST00000375647	224	3941	ZBTB40	Q9NUA8
ENSG00000184678	ENST00000369155	43	420	H2BC21	Q16778
ENSG00000184697	ENST00000328796	57	716	CLDN6	P56747
ENSG00000184698	ENST00000642046	228	1206	OR51M1	Q9H341
ENSG00000184702	ENST00000383045	307	1441	SEPTIN5	Q99719
ENSG00000184708	ENST00000397525	225	3179	EIF4ENIF1	Q9NRA8
ENSG00000184709	ENST00000371542	109	1110	LRRC26	Q2I0M4
ENSG00000184716	ENST00000319327	235	1788	SERINC4	A6NH21
ENSG00000184719	ENST00000331772	129	1154	RNLS	Q5VYX0
ENSG00000184724	ENST00000329122	27	239	KRTAP6-1	Q3LI64
ENSG00000184730	ENST00000564831	40	3331	APOBR	Q0VD83
ENSG00000184731	ENST00000327669	121	1083	FAM110C	Q1W6H9
ENSG00000184735	ENST00000327968	99	1992	DDX53	Q86TM3
ENSG00000184743	ENST00000398868	42	1664	ATL3	Q6DD88
ENSG00000184752	ENST00000552205	29	511	NDUFA12	Q9UI09
ENSG00000184785	ENST00000330288	106	355	SMIM10	Q96HG1
ENSG00000184786	ENST00000366774	115	708	DYNLT2	Q8IZS6
ENSG00000184787	ENST00000345496	73	567	UBE2G2	P60604
ENSG00000184788	ENST00000644105	627	2711	SATL1	Q86VE3
ENSG00000184792	ENST00000332585	37	2785	OSBP2	Q969R2
ENSG00000184811	ENST00000333813	341	872	TRARG1	Q8IXB3
ENSG00000184814	ENST00000329447	266	1060	PRR23B	Q6ZRT6
ENSG00000184828	ENST00000535628	372	2228	ZBTB7C	A1YPR0
ENSG00000184831	ENST00000379226	237	830	APOO	Q9BUR5
ENSG00000184838	ENST00000407149	188	1100	PRR16	Q569H4
ENSG00000184840	ENST00000332598	13	718	TMED9	Q9BVK6
ENSG00000184845	ENST00000393752	968	2305	DRD1	P21728
ENSG00000184857	ENST00000333050	26	664	TMEM186	Q96B77
ENSG00000184860	ENST00000328945	111	1289	SDR42E1	Q8WUS8
ENSG00000184863	ENST00000401878	217	3727	RBM33	Q96EV2
ENSG00000184867	ENST00000330154	356	2251	ARMCX2	Q7L311
ENSG00000184887	ENST00000392554	180	1794	BTBD6	Q96KE9
ENSG00000184895	ENST00000383070	80	691	SRY	Q05066
ENSG00000184897	ENST00000333762	385	1023	H1-10	Q92522
ENSG00000184898	ENST00000331426	137	1207	RBM43	Q6ZSC3
ENSG00000184900	ENST00000397893	1	441	SUMO3	P55854
ENSG00000184903	ENST00000405709	645	1169	IMMP2L	Q96T52
ENSG00000184905	ENST00000372780	229	910	TCEAL2	Q9H3H9
ENSG00000184908	ENST00000684324	905	2966	CLCNKB	P51801
ENSG00000184911	ENST00000334036	454	1030	DMRTC1B	Q5HYR2
ENSG00000184916	ENST00000331782	357	4070	JAG2	Q9Y219
ENSG00000184922	ENST00000331495	241	3541	FMNL1	O95466
ENSG00000184923	ENST00000381707	384	3018	NUTM2A	Q8IVF1
ENSG00000184924	ENST00000328379	15	434	PTRHD1	Q6GMV3
ENSG00000184925	ENST00000371633	56	632	LCN12	Q6JVE5
ENSG00000184933	ENST00000641196	323	1303	OR6A2	O95222
ENSG00000184937	ENST00000452863	180	1745	WT1	P19544
ENSG00000184939	ENST00000570495	293	2201	ZFP90	Q8TF47
ENSG00000184945	ENST00000337801	49	934	AQP12A	Q8IXF9
ENSG00000184949	ENST00000355830	279	2231	FAM227A	F5H4B4
ENSG00000184954	ENST00000327335	1	936	OR6C70	A6NIJ9
ENSG00000184956	ENST00000421673	64	7380	MUC6	Q6W4X9
ENSG00000184967	ENST00000330579	33	1581	NOC4L	Q9BVI4
ENSG00000184979	ENST00000215794	160	1276	USP18	Q9UMW8
ENSG00000184983	ENST00000617763	63	524	NDUFA6	P56556
ENSG00000184984	ENST00000383263	1062	2658	CHRM5	P08912
ENSG00000184985	ENST00000507866	110	3587	SORCS2	Q96PQ0
ENSG00000184986	ENST00000392519	185	1142	TMEM121	Q9BTD3
ENSG00000184988	ENST00000588659	260	1046	TMEM106A	Q96A25
ENSG00000184990	ENST00000329967	56	581	SIVA1	O15304
ENSG00000184992	ENST00000671775	147	993	BRI3BP	Q8WY22
ENSG00000184995	ENST00000448696	620	1243	IFNE	Q86WN2
ENSG00000184999	ENST00000332793	264	1887	SLC22A10	Q63ZE4
ENSG00000185000	ENST00000528718	217	1680	DGAT1	O75907
ENSG00000185002	ENST00000332958	35	2819	RFX6	Q8HWS3
ENSG00000185008	ENST00000332191	57	4375	ROBO2	Q9HCK4
ENSG00000185009	ENST00000355264	78	1331	AP3M1	Q9Y2T2
ENSG00000185010	ENST00000360256	172	7224	F8	P00451
ENSG00000185013	ENST00000359846	79	1908	NT5C1B	Q96P26
ENSG00000185015	ENST00000321764	372	1158	CA13	Q8N1Q1
ENSG00000185019	ENST00000217173	142	1764	UBOX5	O94941
ENSG00000185022	ENST00000338483	251	743	MAFF	Q9ULX9
ENSG00000185024	ENST00000547530	373	2403	BRF1	Q92994
ENSG00000185028	ENST00000328278	45	1587	LRRC14B	A6NHZ5
ENSG00000185033	ENST00000332496	241	2752	SEMA4B	Q9NPR2
ENSG00000185038	ENST00000610772	94	5158	MROH2A	A6NES4
ENSG00000185040	ENST00000633306	544	1599	SPDYE16	A6NNV3
ENSG00000185043	ENST00000612800	163	855	CIB1	Q99828
ENSG00000185046	ENST00000683438	700	4554	ANKS1B	Q7Z6G8
ENSG00000185049	ENST00000542778	244	1860	NELFA	Q9H3P2
ENSG00000185052	ENST00000328041	202	2134	SLC24A3	Q9HC58
ENSG00000185053	ENST00000382080	809	1744	SGCZ	Q96LD1
ENSG00000185055	ENST00000485614	34	480	EFCAB10	A6NFE3
ENSG00000185056	ENST00000340147	95	623	C5orf47	Q569G3
ENSG00000185069	ENST00000332411	55	1968	KRT76	Q01546
ENSG00000185070	ENST00000330753	768	2748	FLRT2	O43155
ENSG00000185085	ENST00000330574	54	3110	INTS5	Q6P9B9
ENSG00000185088	ENST00000462430	200	499	RPS27L	Q71UM5
ENSG00000185090	ENST00000373045	337	1708	MANEAL	Q5VSG8
ENSG00000185100	ENST00000332972	160	1660	ADSS1	Q8N142
ENSG00000185101	ENST00000332826	86	2431	ANO9	A1A5B4
ENSG00000185104	ENST00000396153	457	2406	FAF1	Q9UNN5
ENSG00000185105	ENST00000409745	356	1276	MYADML2	A6NDP7
ENSG00000185112	ENST00000329759	945	2214	FAM43A	Q8N2R8
ENSG00000185115	ENST00000332303	118	1029	NSMCE3	Q96MG7
ENSG00000185122	ENST00000528838	155	1742	HSF1	Q00613
ENSG00000185127	ENST00000332290	271	844	C6orf120	Q7Z4R8
ENSG00000185129	ENST00000651386	547	1513	PURA	Q00577
ENSG00000185130	ENST00000377401	24	401	H2BC13	Q99880
ENSG00000185133	ENST00000331075	50	3068	INPP5J	Q15735
ENSG00000185149	ENST00000329476	483	1626	NPY2R	P49146
ENSG00000185155	ENST00000542034	65	785	MIXL1	Q9H2W2
ENSG00000185156	ENST00000329805	246	2003	MFSD6L	Q8IWD5
ENSG00000185158	ENST00000327564	62	2984	LRRC37B	Q96QE4
ENSG00000185163	ENST00000397333	24	2021	DDX51	Q8N8A6
ENSG00000185164	ENST00000381474	67	3867	NOMO2	Q5JPE7
ENSG00000185176	ENST00000407834	49	969	AQP12B	A6NM10
ENSG00000185177	ENST00000331162	272	1843	ZNF479	Q96JC4
ENSG00000185187	ENST00000531205	104	1615	SIGIRR	Q6IA17
ENSG00000185189	ENST00000442628	140	1642	NRBP2	Q9NSY0
ENSG00000185198	ENST00000613411	69	917	PRSS57	Q6UWY2
ENSG00000185201	ENST00000680261	1	535	IFITM2	Q01629
ENSG00000185215	ENST00000333007	688	2650	TNFAIP2	Q03169
ENSG00000185219	ENST00000396077	349	3441	ZNF445	P59923
ENSG00000185220	ENST00000329291	156	1932	PGBD2	Q6P3X8
ENSG00000185222	ENST00000372656	189	501	TCEAL9	Q9UHQ7
ENSG00000185231	ENST00000327606	178	1068	MC2R	Q01718
ENSG00000185236	ENST00000328024	58	712	RAB11B	Q15907
ENSG00000185238	ENST00000331079	32	1625	PRMT3	O60678
ENSG00000185245	ENST00000329125	96	2052	GP1BA	P07359
ENSG00000185246	ENST00000355765	154	2161	PRPF39	Q86UA1
ENSG00000185247	ENST00000355220	121	1408	MAGEA11	P43364
ENSG00000185250	ENST00000440797	582	1592	PPIL6	Q8IXY8
ENSG00000185252	ENST00000611540	287	2219	ZNF74	Q16587
ENSG00000185261	ENST00000513200	74	3898	KIAA0825	Q8IV33
ENSG00000185262	ENST00000327490	159	651	UBALD2	Q8IYN6
ENSG00000185264	ENST00000405091	253	1092	TEX33	O43247
ENSG00000185267	ENST00000465530	92	652	CDNF	Q49AH0
ENSG00000185269	ENST00000409678	279	1766	NOTUM	Q6P988
ENSG00000185271	ENST00000636854	88	2478	KLHL33	A6NCF5
ENSG00000185272	ENST00000400577	31	874	RBM11	P57052
ENSG00000185274	ENST00000333538	660	2454	GALNT17	Q6IS24
ENSG00000185278	ENST00000427304	277	1786	ZBTB37	Q5TC79
ENSG00000185290	ENST00000329309	104	394	NUPR2	A6NF83
ENSG00000185291	ENST00000331035	181	1315	IL3RA	P26951
ENSG00000185294	ENST00000329196	27	2079	SPPL2C	Q8IUH8
ENSG00000185298	ENST00000574107	13	890	CCDC137	Q6PK04
ENSG00000185303	ENST00000372325	98	841	SFTPA2	Q8IWL1
ENSG00000185304	ENST00000398146	68	5335	RGPD2	P0DJD1
ENSG00000185305	ENST00000504924	95	706	ARL15	Q9NXU5
ENSG00000185306	ENST00000543942	194	2059	C12orf56	Q8IXR9
ENSG00000185313	ENST00000655275	263	6154	SCN10A	Q9Y5Y9
ENSG00000185324	ENST00000353379	23	1103	CDK10	Q15131
ENSG00000185338	ENST00000332029	177	809	SOCS1	O15524
ENSG00000185339	ENST00000215838	159	1440	TCN2	P20062
ENSG00000185340	ENST00000616432	592	2635	GAS2L1	Q99501
ENSG00000185344	ENST00000330342	214	2782	ATP6V0A2	Q9Y487
ENSG00000185345	ENST00000366898	99	1493	PRKN	O60260
ENSG00000185347	ENST00000392523	131	1616	TEDC1	Q86SX3
ENSG00000185352	ENST00000376705	757	2170	HS6ST3	Q8IZP7
ENSG00000185359	ENST00000677044	105	2505	HGS	O14964
ENSG00000185361	ENST00000327473	118	676	TNFAIP8L1	Q8WVP5
ENSG00000185372	ENST00000641318	483	1427	OR2V1	Q8NHB1
ENSG00000185379	ENST00000590016	201	1244	RAD51D	O75771
ENSG00000185385	ENST00000642123	413	1339	OR7A17	O14581
ENSG00000185386	ENST00000330651	89	1180	MAPK11	Q15759
ENSG00000185404	ENST00000415673	78	1818	SP140L	Q9H930
ENSG00000185414	ENST00000338148	94	577	MRPL30	Q8TCC3
ENSG00000185418	ENST00000335968	87	2492	TARS3	A2RTX5
ENSG00000185420	ENST00000490107	63	1346	SMYD3	Q9H7B4
ENSG00000185432	ENST00000548553	982	1714	METTL7A	Q9H8H3
ENSG00000185436	ENST00000327535	42	1601	IFNLR1	Q8IU57
ENSG00000185437	ENST00000333634	128	656	SH3BGR	P55822
ENSG00000185442	ENST00000327355	117	593	FAM174B	Q3ZCQ3
ENSG00000185448	ENST00000346193	37	2409	FAM47A	Q5JRC9
ENSG00000185453	ENST00000614654	45	2805	ZSWIM9	Q86XI8
ENSG00000185467	ENST00000327442	112	1659	KPNA7	A9QM74
ENSG00000185475	ENST00000333449	31	688	TMEM179B	Q7Z7N9
ENSG00000185477	ENST00000609438	310	2637	GPRIN3	Q6ZVF9
ENSG00000185479	ENST00000252252	69	1760	KRT6B	P04259
ENSG00000185480	ENST00000541394	106	2074	PARPBP	Q9NWS1
ENSG00000185482	ENST00000332782	197	1288	STAC3	Q96MF2
ENSG00000185483	ENST00000371079	402	3213	ROR1	Q01973
ENSG00000185499	ENST00000620103	73	1497	MUC1	P15941
ENSG00000185504	ENST00000327787	24	2666	FAAP100	Q0VG06
ENSG00000185507	ENST00000397566	411	1958	IRF7	Q92985
ENSG00000185513	ENST00000418998	77	2663	L3MBTL1	Q9Y468
ENSG00000185515	ENST00000369462	26	974	BRCC3	P46736
ENSG00000185518	ENST00000394232	499	2548	SV2B	Q7L1I2
ENSG00000185519	ENST00000375662	210	1049	FAM131C	Q96AQ9
ENSG00000185522	ENST00000329451	23	1924	LMNTD2	Q8IXW0
ENSG00000185523	ENST00000332912	109	402	SPATA45	Q537H7
ENSG00000185527	ENST00000331056	110	370	PDE6G	P18545
ENSG00000185532	ENST00000373980	105	2163	PRKG1	Q13976
ENSG00000185551	ENST00000394166	1407	2649	NR2F2	P24468
ENSG00000185559	ENST00000341267	178	1327	DLK1	P80370
ENSG00000185561	ENST00000330676	136	927	TLCD2	A6NGC4
ENSG00000185565	ENST00000333617	1	1035	LSAMP	Q13449
ENSG00000185567	ENST00000333244	138	17522	AHNAK2	Q8IVF2
ENSG00000185585	ENST00000373580	139	2095	OLFML2A	Q68BL7
ENSG00000185591	ENST00000327443	117	2472	SP1	P08047
ENSG00000185608	ENST00000333130	11	629	MRPL40	Q9NQ50
ENSG00000185610	ENST00000332700	173	1189	DBX2	Q6ZNG2
ENSG00000185615	ENST00000219406	7	1582	PDIA2	Q13087
ENSG00000185619	ENST00000362003	396	1122	PCGF3	Q3KNV8
ENSG00000185621	ENST00000420910	1	2077	LMLN	Q96KR4
ENSG00000185624	ENST00000681020	52	1722	P4HB	P07237
ENSG00000185627	ENST00000431206	74	1208	PSMD13	Q9UNM6
ENSG00000185630	ENST00000420696	640	1930	PBX1	P40424
ENSG00000185633	ENST00000556732	8	286	NDUFA4L2	Q9NRX3
ENSG00000185634	ENST00000332408	905	2794	SHC4	Q6S5L8
ENSG00000185640	ENST00000330553	52	1656	KRT79	Q5XKE5
ENSG00000185650	ENST00000439696	130	1143	ZFP36L1	Q07352
ENSG00000185651	ENST00000458578	4	640	UBE2L3	P68036
ENSG00000185652	ENST00000423158	218	1028	NTF3	P20783
ENSG00000185658	ENST00000333229	329	7288	BRWD1	Q9NSI6
ENSG00000185662	ENST00000523047	56	572	SMIM23	A6NLE4
ENSG00000185664	ENST00000449260	12	2015	PMEL	P40967
ENSG00000185666	ENST00000358763	253	1992	SYN3	O14994
ENSG00000185668	ENST00000373012	51	1403	POU3F1	Q03052
ENSG00000185669	ENST00000332281	102	977	SNAI3	Q3KNW1
ENSG00000185670	ENST00000673933	123	1844	ZBTB3	Q9H5J0
ENSG00000185674	ENST00000409238	22	657	LYG2	Q86SG7
ENSG00000185681	ENST00000373764	66	549	MORN5	Q5VZ52
ENSG00000185686	ENST00000398743	301	1827	PRAME	P78395
ENSG00000185697	ENST00000522677	381	2636	MYBL1	P10243
ENSG00000185716	ENST00000542527	192	693	MOSMO	Q8NHV5
ENSG00000185721	ENST00000331457	81	1182	DRG1	Q9Y295
ENSG00000185722	ENST00000570535	118	3750	ANKFY1	Q9P2R3
ENSG00000185728	ENST00000621413	355	2119	YTHDF3	Q7Z739
ENSG00000185730	ENST00000330143	382	1504	ZNF696	Q9H7X3
ENSG00000185736	ENST00000381312	376	2592	ADARB2	Q9NS39
ENSG00000185737	ENST00000404547	1	2161	NRG3	P56975
ENSG00000185739	ENST00000572111	9	1466	SRL	Q86TD4
ENSG00000185742	ENST00000327419	334	925	C11orf87	Q6NUJ2
ENSG00000185745	ENST00000371804	91	1525	IFIT1	P09914
ENSG00000185753	ENST00000327877	42	998	CXorf38	Q8TB03
ENSG00000185758	ENST00000541814	1	660	CLDN24	A6NM45
ENSG00000185760	ENST00000342056	399	3252	KCNQ5	Q9NR82
ENSG00000185774	ENST00000382152	142	891	KCNIP4	Q6PIL6
ENSG00000185775	ENST00000332857	30	4059	SPATA31A6	Q5VVP1
ENSG00000185787	ENST00000331268	205	1291	MORF4L1	Q9UBU8
ENSG00000185792	ENST00000332836	29	3001	NLRP9	Q7RTR0
ENSG00000185798	ENST00000332629	484	1557	WDR53	Q7Z5U6
ENSG00000185800	ENST00000270223	90	2111	DMWD	Q09019
ENSG00000185803	ENST00000675888	266	1601	SLC52A2	Q9HAB3
ENSG00000185808	ENST00000464265	225	698	PIGP	P57054
ENSG00000185811	ENST00000331340	222	1779	IKZF1	Q13422
ENSG00000185813	ENST00000538721	52	1272	PCYT2	Q99447
ENSG00000185818	ENST00000423729	186	1092	NAT8L	Q8N9F0
ENSG00000185821	ENST00000328314	1	937	OR6C76	A6NM76
ENSG00000185823	ENST00000329468	94	3562	NPAP1	Q9NZP6
ENSG00000185825	ENST00000458587	403	1341	BCAP31	P51572
ENSG00000185829	ENST00000336125	109	639	ARL17A	Q8IVW1
ENSG00000185838	ENST00000329517	173	1153	GNB1L	Q9BYB4
ENSG00000185842	ENST00000682510	195	14046	DNAH14	Q0VDD8
ENSG00000185860	ENST00000367911	19	924	CCDC190	Q86UF4
ENSG00000185862	ENST00000330927	98	1441	EVI2B	P34910
ENSG00000185863	ENST00000413619	30	470	TMEM210	A6NLX4
ENSG00000185864	ENST00000682606	216	3881	NPIPB4	C9JG80
ENSG00000185869	ENST00000520965	68	1606	ZNF829	Q3KNS6
ENSG00000185873	ENST00000332644	137	1384	TMPRSS11B	Q86T26
ENSG00000185875	ENST00000376356	297	2526	THNSL1	Q8IYQ7
ENSG00000185880	ENST00000559390	929	2429	TRIM69	Q86WT6
ENSG00000185883	ENST00000330398	153	618	ATP6V0C	P27449
ENSG00000185885	ENST00000681938	132	597	IFITM1	P13164
ENSG00000185888	ENST00000366757	25	1003	PRSS38	A1L453
ENSG00000185894	ENST00000382287	333	650	BPY2C	O14599
ENSG00000185896	ENST00000332556	197	1448	LAMP1	P11279
ENSG00000185897	ENST00000327809	202	1240	FFAR3	O14843
ENSG00000185899	ENST00000332690	1	955	TAS2R60	P59551
ENSG00000185900	ENST00000676193	180	1230	POMK	Q9H5K3
ENSG00000185905	ENST00000329410	81	752	C16orf54	Q6UWD8
ENSG00000185909	ENST00000332780	223	1285	KLHDC8B	Q8IXV7
ENSG00000185915	ENST00000379499	543	2474	KLHL34	Q8N239
ENSG00000185917	ENST00000399215	1374	2693	SETD4	Q9NVD3
ENSG00000185920	ENST00000331920	906	5246	PTCH1	Q13635
ENSG00000185924	ENST00000331238	470	1792	RTN4RL1	Q86UN2
ENSG00000185926	ENST00000328188	1	927	OR4C46	A6NHA9
ENSG00000185933	ENST00000329905	150	1187	CALHM1	Q8IU99
ENSG00000185940	ENST00000399676	67	778	KRTAP5-5	Q701N2
ENSG00000185942	ENST00000674864	221	962	NKAIN3	Q8N8D7
ENSG00000185946	ENST00000533099	237	1788	RNPC3	Q96LT9
ENSG00000185947	ENST00000300870	161	2390	ZNF267	Q14586
ENSG00000185950	ENST00000375856	531	4544	IRS2	Q9Y4H2
ENSG00000185955	ENST00000332375	236	853	SPACDR	Q8IZ16
ENSG00000185958	ENST00000327337	126	7178	FAM186A	A6NE01
ENSG00000185960	ENST00000381578	692	1568	SHOX	O15266
ENSG00000185962	ENST00000335674	1	267	LCE3A	Q5TA76
ENSG00000185963	ENST00000356884	90	2654	BICD2	Q8TD16
ENSG00000185966	ENST00000368789	65	340	LCE3E	Q5T5B0
ENSG00000185972	ENST00000335119	116	1880	CCIN	Q13939
ENSG00000185973	ENST00000675642	225	1520	TMLHE	Q9NVH6
ENSG00000185974	ENST00000335678	169	1858	GRK1	Q15835
ENSG00000185982	ENST00000334391	89	367	DEFB128	Q7Z7B8
ENSG00000185985	ENST00000335565	991	3526	SLITRK2	Q9H156
ENSG00000185988	ENST00000673796	829	1837	PLK5	Q496M5
ENSG00000185989	ENST00000334062	135	2636	RASA3	Q14644
ENSG00000186001	ENST00000438796	45	2454	LRCH3	Q96II8
ENSG00000186007	ENST00000367153	106	648	LEMD1	Q68G75
ENSG00000186009	ENST00000335288	55	927	ATP4B	P51164
ENSG00000186010	ENST00000428459	10	460	NDUFA13	Q9P0J0
ENSG00000186017	ENST00000427002	112	1368	ZNF566	Q969W8
ENSG00000186020	ENST00000591340	200	1888	ZNF529	Q6P280
ENSG00000186026	ENST00000421176	202	1981	ZNF284	Q2VY69
ENSG00000186038	ENST00000440596	1	1447	HTR3E	A5X5Y0
ENSG00000186047	ENST00000504404	47	709	DLEU7	Q6UYE1
ENSG00000186049	ENST00000305748	36	1655	KRT73	Q86Y46
ENSG00000186051	ENST00000334077	41	365	TAL2	Q16559
ENSG00000186063	ENST00000340020	175	1092	AIDA	Q96BJ3
ENSG00000186073	ENST00000569302	217	1078	CDIN1	Q9Y2V0
ENSG00000186074	ENST00000583937	76	990	CD300LF	Q8TDQ1
ENSG00000186075	ENST00000348931	154	1168	ZPBP2	Q6X784
ENSG00000186081	ENST00000252242	99	1868	KRT5	P13647
ENSG00000186086	ENST00000370040	219	2220	NBPF6	Q5VWK0
ENSG00000186088	ENST00000257626	29	2590	GSAP	A4D1B5
ENSG00000186090	ENST00000382489	1	1363	HTR3D	Q70Z44
ENSG00000186094	ENST00000371839	159	1667	AGBL4	Q5VU57
ENSG00000186103	ENST00000334384	78	1023	ARGFX	A6NJG6
ENSG00000186104	ENST00000334636	27	1529	CYP2R1	Q6VVX0
ENSG00000186105	ENST00000334994	156	2022	LRRC70	Q7Z2Q7
ENSG00000186106	ENST00000520552	163	858	ANKRD46	Q86W74
ENSG00000186111	ENST00000589578	1	2121	PIP5K1C	O60331
ENSG00000186113	ENST00000335605	1	943	OR5D14	Q8NGL3
ENSG00000186115	ENST00000221700	51	1610	CYP4F2	P78329
ENSG00000186118	ENST00000334122	82	700	TEX38	Q6PEX7
ENSG00000186119	ENST00000333976	1	940	OR5D18	Q8NGL1
ENSG00000186130	ENST00000373659	83	1354	ZBTB6	Q15916
ENSG00000186132	ENST00000409466	523	900	C2orf76	Q3KRA6
ENSG00000186136	ENST00000334266	1	942	TAS2R42	Q7RTR8
ENSG00000186141	ENST00000334163	191	1793	POLR3C	Q9BUI4
ENSG00000186143	ENST00000335524	527	1762	PRR30	Q53SZ7
ENSG00000186146	ENST00000334879	121	331	DEFB131A	P59861
ENSG00000186150	ENST00000334179	93	615	UBL4B	Q8N7F7
ENSG00000186153	ENST00000627394	380	1718	WWOX	Q9NZC7
ENSG00000186160	ENST00000334194	261	1776	CYP4Z1	Q86W10
ENSG00000186166	ENST00000334418	61	1057	CENATAC	Q86UT8
ENSG00000186174	ENST00000334801	966	5462	BCL9L	Q86UU0
ENSG00000186184	ENST00000302979	93	492	POLR1D	P0DPB5
ENSG00000186184	ENST00000302979	93	492	POLR1D	P0DPB6
ENSG00000186185	ENST00000593135	161	2716	KIF18B	Q86Y91
ENSG00000186187	ENST00000320619	636	1470	ZNRF1	Q8ND25
ENSG00000186188	ENST00000371483	57	1188	FFAR4	Q5NUL3
ENSG00000186190	ENST00000375494	1	1429	BPIFB3	P59826
ENSG00000186191	ENST00000674031	1	2209	BPIFB4	P59827
ENSG00000186193	ENST00000409687	98	1279	SAPCD2	Q86UD0
ENSG00000186197	ENST00000334232	160	805	EDARADD	Q8WWZ3
ENSG00000186198	ENST00000334287	305	689	SLC51B	Q86UW2
ENSG00000186204	ENST00000550308	51	1623	CYP4F12	Q9HCS2
ENSG00000186205	ENST00000366910	33	1044	MTARC1	Q5VT66
ENSG00000186207	ENST00000334269	218	572	LCE5A	Q5TCM9
ENSG00000186212	ENST00000334306	296	2674	SOWAHB	A6NEL2
ENSG00000186222	ENST00000320776	37	688	BLOC1S4	Q9NUP1
ENSG00000186226	ENST00000368771	173	527	LCE1E	Q5T753
ENSG00000186230	ENST00000334181	255	2589	ZNF749	O43361
ENSG00000186231	ENST00000369261	365	2225	KLHL32	Q96NJ5
ENSG00000186260	ENST00000571589	176	3473	MRTFB	Q9ULH7
ENSG00000186265	ENST00000334529	115	981	BTLA	Q7Z6A9
ENSG00000186272	ENST00000307658	267	2259	ZNF17	P17021
ENSG00000186280	ENST00000335080	805	2374	KDM4D	Q6B0I6
ENSG00000186281	ENST00000434632	125	2527	GPAT2	Q6NUI2
ENSG00000186283	ENST00000367627	60	1251	TOR3A	Q9H497
ENSG00000186288	ENST00000373519	127	726	PABPC1L2A	Q5JQF8
ENSG00000186297	ENST00000335625	190	1576	GABRA5	P31644
ENSG00000186298	ENST00000340766	233	1243	PPP1CC	P36873
ENSG00000186300	ENST00000334241	99	1983	ZNF555	Q8NEP9
ENSG00000186306	ENST00000334438	1	942	OR10T2	Q8NGX3
ENSG00000186310	ENST00000373079	275	1792	NAP1L3	Q99457
ENSG00000186314	ENST00000334744	54	620	PRELID2	Q8N945
ENSG00000186318	ENST00000313005	462	1964	BACE1	P56817
ENSG00000186326	ENST00000334176	417	1122	RGS9BP	Q6ZS82
ENSG00000186329	ENST00000334567	36	618	TMEM212	A6NML5
ENSG00000186334	ENST00000377713	143	1675	SLC36A3	Q495N2
ENSG00000186335	ENST00000335244	100	1548	SLC36A2	Q495M3
ENSG00000186340	ENST00000649844	138	3668	THBS2	P35442
ENSG00000186350	ENST00000481739	178	1564	RXRA	P19793
